,step,train_error,train_loss,validation_error
0,0,0.921875,2.4939684867858887,0.8679999709129333
1,391,0.6953125,2.086909770965576,0.7279999852180481
2,782,0.6328125,1.8992867469787598,0.6600000262260437
3,1173,0.5390625,1.7597792148590088,0.6359999775886536
4,1564,0.578125,1.76622474193573,0.6320000290870667
5,1955,0.6328125,1.7427306175231934,0.6000000238418579
6,2346,0.5625,1.5966273546218872,0.6200000047683716
7,2737,0.5,1.473601222038269,0.47600001096725464
8,3128,0.4921875,1.4969453811645508,0.5120000243186951
9,3519,0.4921875,1.421106219291687,0.4359999895095825
10,3910,0.4140625,1.2866737842559814,0.5360000133514404
11,4301,0.484375,1.450939416885376,0.47999998927116394
12,4692,0.4765625,1.2934719324111938,0.4959999918937683
13,5083,0.4765625,1.385708212852478,0.4399999976158142
14,5474,0.4609375,1.31402587890625,0.4359999895095825
15,5865,0.359375,1.1167006492614746,0.46399998664855957
16,6256,0.4453125,1.290304183959961,0.4399999976158142
17,6647,0.40625,1.1287140846252441,0.48399999737739563
18,7038,0.4921875,1.3344907760620117,0.4359999895095825
19,7429,0.4296875,1.2336478233337402,0.4359999895095825
20,7820,0.421875,1.252416729927063,0.42399999499320984
21,8211,0.359375,1.0763206481933594,0.4440000057220459
22,8602,0.4140625,1.2171322107315063,0.40799999237060547
23,8993,0.375,1.166951060295105,0.36000001430511475
24,9384,0.296875,0.9616690874099731,0.3919999897480011
25,9775,0.28125,0.8862422108650208,0.36000001430511475
26,10166,0.359375,1.1101380586624146,0.4000000059604645
27,10557,0.3203125,0.9570263624191284,0.36000001430511475
28,10948,0.359375,1.0272623300552368,0.36000001430511475
29,11339,0.34375,1.046834945678711,0.335999995470047
30,11730,0.34375,1.0182316303253174,0.3720000088214874
31,12121,0.40625,1.2847819328308105,0.30799999833106995
32,12512,0.4296875,1.1796703338623047,0.30399999022483826
33,12903,0.2890625,0.8839007616043091,0.3479999899864197
34,13294,0.28125,0.9121201634407043,0.35600000619888306
35,13685,0.234375,0.8749088048934937,0.3400000035762787
36,14076,0.296875,0.9667866230010986,0.328000009059906
37,14467,0.34375,0.9961962103843689,0.30000001192092896
38,14858,0.171875,0.6453376412391663,0.328000009059906
39,15249,0.3515625,0.8565118312835693,0.3160000145435333
40,15640,0.2421875,0.7940825819969177,0.30799999833106995
41,16031,0.234375,0.7956039309501648,0.3160000145435333
42,16422,0.2578125,0.8856175541877747,0.25200000405311584
43,16813,0.3203125,0.8799852132797241,0.3160000145435333
44,17204,0.265625,0.7534407377243042,0.3240000009536743
45,17595,0.3046875,0.8604736924171448,0.335999995470047
46,17986,0.2578125,0.7140727639198303,0.2759999930858612
47,18377,0.2890625,0.8231276869773865,0.23600000143051147
48,18768,0.1953125,0.7624748349189758,0.2800000011920929
49,19159,0.3671875,0.8464288115501404,0.3319999873638153
50,19550,0.234375,0.7207057476043701,0.2840000092983246
51,19941,0.2265625,0.693756103515625,0.2759999930858612
52,20332,0.2421875,0.7528700232505798,0.2720000147819519
53,20723,0.28125,0.848837673664093,0.31200000643730164
54,21114,0.25,0.720475435256958,0.2160000056028366
55,21505,0.2421875,0.7899203300476074,0.2840000092983246
56,21896,0.2421875,0.7083728313446045,0.20000000298023224
57,22287,0.2265625,0.7050912976264954,0.2639999985694885
58,22678,0.28125,0.8575485348701477,0.2280000001192093
59,23069,0.2421875,0.6997297406196594,0.23999999463558197
60,23460,0.2265625,0.6542931199073792,0.25999999046325684
61,23851,0.25,0.712028443813324,0.23999999463558197
62,24242,0.265625,0.7875248789787292,0.24400000274181366
63,24633,0.2578125,0.7862607836723328,0.23999999463558197
64,25024,0.2578125,0.7934589385986328,0.2759999930858612
65,25415,0.28125,0.8004946112632751,0.24400000274181366
66,25806,0.2265625,0.6596664190292358,0.2160000056028366
67,26197,0.2734375,0.727935791015625,0.2280000001192093
68,26588,0.2734375,0.8152590990066528,0.24400000274181366
69,26979,0.21875,0.6141812205314636,0.2240000069141388
70,27370,0.1796875,0.5938403606414795,0.31200000643730164
71,27761,0.1640625,0.5684816241264343,0.17599999904632568
72,28152,0.2421875,0.7754616737365723,0.30399999022483826
73,28543,0.2734375,0.763859212398529,0.2280000001192093
74,28934,0.1796875,0.5827653408050537,0.2240000069141388
75,29325,0.21875,0.5971715450286865,0.2199999988079071
76,29716,0.2109375,0.7635765671730042,0.2160000056028366
77,30107,0.1953125,0.6230353116989136,0.23600000143051147
78,30498,0.265625,0.7807733416557312,0.20000000298023224
79,30889,0.2421875,0.7189662456512451,0.2240000069141388
80,31280,0.2734375,0.775955080986023,0.2280000001192093
81,31671,0.1953125,0.6458285450935364,0.2199999988079071
82,32062,0.234375,0.6830106377601624,0.19200000166893005
83,32453,0.2734375,0.8079838156700134,0.18000000715255737
84,32844,0.203125,0.6378684043884277,0.2240000069141388
85,33235,0.171875,0.6160280704498291,0.1720000058412552
86,33626,0.171875,0.6511850953102112,0.2199999988079071
87,34017,0.234375,0.6917083859443665,0.2160000056028366
88,34408,0.203125,0.6471289396286011,0.2759999930858612
89,34799,0.25,0.724365770816803,0.24799999594688416
90,35190,0.28125,0.8404123187065125,0.2160000056028366
91,35581,0.125,0.47952720522880554,0.2199999988079071
92,35972,0.21875,0.6493937373161316,0.2680000066757202
93,36363,0.2890625,0.7582702040672302,0.19599999487400055
94,36754,0.1484375,0.4758068919181824,0.23999999463558197
95,37145,0.2109375,0.6393657922744751,0.21199999749660492
96,37536,0.2265625,0.6376033425331116,0.23199999332427979
97,37927,0.140625,0.5753714442253113,0.1720000058412552
98,38318,0.2421875,0.7254022359848022,0.19599999487400055
99,38709,0.2421875,0.6713600158691406,0.19200000166893005
100,39100,0.2421875,0.6696135997772217,0.21199999749660492
101,39491,0.1796875,0.5367034673690796,0.23999999463558197
102,39882,0.2109375,0.6711382269859314,0.20000000298023224
103,40273,0.140625,0.47209975123405457,0.21199999749660492
104,40664,0.2109375,0.68702632188797,0.19200000166893005
105,41055,0.125,0.4694133400917053,0.20000000298023224
106,41446,0.171875,0.5572149753570557,0.20000000298023224
107,41837,0.2421875,0.5980449318885803,0.19200000166893005
108,42228,0.1328125,0.5070666074752808,0.1679999977350235
109,42619,0.1640625,0.5594556331634521,0.17599999904632568
110,43010,0.2734375,0.7118391990661621,0.18799999356269836
111,43401,0.1875,0.6040925979614258,0.20399999618530273
112,43792,0.15625,0.6235140562057495,0.2160000056028366
113,44183,0.1171875,0.4259568750858307,0.19599999487400055
114,44574,0.1953125,0.6179983615875244,0.18799999356269836
115,44965,0.1875,0.5598388314247131,0.20000000298023224
116,45356,0.1640625,0.5855457186698914,0.17599999904632568
117,45747,0.1875,0.5494076609611511,0.20000000298023224
118,46138,0.2265625,0.639167308807373,0.18000000715255737
119,46529,0.203125,0.5804345607757568,0.20000000298023224
120,46920,0.109375,0.44425609707832336,0.1720000058412552
121,47311,0.140625,0.5095039010047913,0.17599999904632568
122,47702,0.1796875,0.6199246644973755,0.2160000056028366
123,48093,0.1796875,0.5883088111877441,0.18000000715255737
124,48484,0.1875,0.5632157921791077,0.19200000166893005
125,48875,0.1328125,0.4364238381385803,0.19599999487400055
126,49266,0.1953125,0.5894051194190979,0.18799999356269836
127,49657,0.1640625,0.5606037974357605,0.164000004529953
128,50048,0.125,0.4453379213809967,0.18000000715255737
129,50439,0.140625,0.47970715165138245,0.24799999594688416
130,50830,0.1171875,0.44078966975212097,0.18400000035762787
131,51221,0.1640625,0.4929577112197876,0.20000000298023224
132,51612,0.1953125,0.6056094169616699,0.1720000058412552
133,52003,0.1484375,0.5967845916748047,0.2160000056028366
134,52394,0.1796875,0.5660874247550964,0.19200000166893005
135,52785,0.1328125,0.5001264810562134,0.18000000715255737
136,53176,0.1875,0.6042353510856628,0.21199999749660492
137,53567,0.2109375,0.6700864434242249,0.14399999380111694
138,53958,0.140625,0.43206509947776794,0.24799999594688416
139,54349,0.1953125,0.6048529744148254,0.2160000056028366
140,54740,0.1484375,0.471436470746994,0.18000000715255737
