,step,train_error,train_loss,validation_error
0,0,0.8828125,2.4731462001800537,0.8999999761581421
1,391,0.4921875,1.468191146850586,0.5559999942779541
2,782,0.3828125,1.2445142269134521,0.4359999895095825
3,1173,0.3828125,1.295815348625183,0.40400001406669617
4,1564,0.296875,1.0128788948059082,0.3400000035762787
5,1955,0.34375,0.9680476784706116,0.36800000071525574
6,2346,0.265625,0.9027152061462402,0.31200000643730164
7,2737,0.2890625,0.9059754610061646,0.3479999899864197
8,3128,0.2265625,0.7880434989929199,0.3400000035762787
9,3519,0.21875,0.7332616448402405,0.328000009059906
10,3910,0.2265625,0.623236894607544,0.2919999957084656
11,4301,0.25,0.7496653199195862,0.2680000066757202
12,4692,0.2109375,0.6468051075935364,0.25600001215934753
13,5083,0.1484375,0.5605862140655518,0.2639999985694885
14,5474,0.25,0.6812964081764221,0.2639999985694885
15,5865,0.203125,0.5938154458999634,0.20399999618530273
16,6256,0.1796875,0.6159719824790955,0.25600001215934753
17,6647,0.171875,0.534904420375824,0.20800000429153442
18,7038,0.171875,0.5980761051177979,0.20000000298023224
19,7429,0.171875,0.5391273498535156,0.2199999988079071
20,7820,0.1640625,0.48167625069618225,0.24799999594688416
21,8211,0.09375,0.41545701026916504,0.15199999511241913
22,8602,0.15625,0.5472960472106934,0.20000000298023224
23,8993,0.1796875,0.47724080085754395,0.1599999964237213
24,9384,0.140625,0.38720864057540894,0.19599999487400055
25,9775,0.1640625,0.46797364950180054,0.18799999356269836
26,10166,0.140625,0.39724108576774597,0.1720000058412552
27,10557,0.1171875,0.39210939407348633,0.19200000166893005
28,10948,0.1171875,0.32504016160964966,0.1720000058412552
29,11339,0.1171875,0.34404727816581726,0.14399999380111694
30,11730,0.140625,0.42625942826271057,0.1599999964237213
31,12121,0.1328125,0.32574936747550964,0.18400000035762787
32,12512,0.078125,0.21064844727516174,0.13600000739097595
33,12903,0.125,0.34975746273994446,0.18799999356269836
34,13294,0.0703125,0.2645963430404663,0.1720000058412552
35,13685,0.140625,0.3565822243690491,0.14800000190734863
36,14076,0.109375,0.3337743878364563,0.18000000715255737
37,14467,0.15625,0.4750726819038391,0.18400000035762787
38,14858,0.0859375,0.29738929867744446,0.20800000429153442
39,15249,0.15625,0.37507590651512146,0.1599999964237213
40,15640,0.109375,0.29339122772216797,0.13199999928474426
41,16031,0.0859375,0.2775886356830597,0.15600000321865082
42,16422,0.1015625,0.32227054238319397,0.12399999797344208
43,16813,0.1015625,0.3136429488658905,0.13199999928474426
44,17204,0.0546875,0.2052324414253235,0.19200000166893005
45,17595,0.0625,0.19382616877555847,0.18400000035762787
46,17986,0.09375,0.2651766836643219,0.13199999928474426
47,18377,0.0703125,0.2644202411174774,0.15199999511241913
48,18768,0.1015625,0.2960835099220276,0.1599999964237213
49,19159,0.0625,0.23141705989837646,0.14800000190734863
50,19550,0.0625,0.17912375926971436,0.10000000149011612
51,19941,0.0703125,0.23632857203483582,0.11999999731779099
52,20332,0.109375,0.29602617025375366,0.19200000166893005
53,20723,0.109375,0.21829290688037872,0.1720000058412552
54,21114,0.0703125,0.28020283579826355,0.12399999797344208
55,21505,0.0703125,0.21156780421733856,0.12800000607967377
56,21896,0.078125,0.2629247009754181,0.15600000321865082
57,22287,0.1015625,0.3068636655807495,0.1120000034570694
58,22678,0.0859375,0.23694807291030884,0.06800000369548798
59,23069,0.0703125,0.23417530953884125,0.14000000059604645
60,23460,0.0859375,0.22030682861804962,0.1120000034570694
61,23851,0.1015625,0.36014261841773987,0.1720000058412552
62,24242,0.125,0.414221853017807,0.14000000059604645
63,24633,0.0625,0.23687684535980225,0.11599999666213989
64,25024,0.09375,0.26163795590400696,0.1120000034570694
65,25415,0.109375,0.33266589045524597,0.14000000059604645
66,25806,0.0859375,0.21562497317790985,0.1120000034570694
67,26197,0.078125,0.19675396382808685,0.1120000034570694
68,26588,0.0859375,0.20144766569137573,0.15199999511241913
69,26979,0.125,0.33297258615493774,0.11599999666213989
70,27370,0.109375,0.2733064889907837,0.1080000028014183
71,27761,0.078125,0.2647823095321655,0.13600000739097595
72,28152,0.046875,0.16141025722026825,0.14399999380111694
73,28543,0.0703125,0.261072039604187,0.15199999511241913
74,28934,0.046875,0.23480038344860077,0.14000000059604645
75,29325,0.046875,0.1478727161884308,0.12800000607967377
76,29716,0.078125,0.22379574179649353,0.12800000607967377
77,30107,0.0546875,0.1958073079586029,0.12800000607967377
78,30498,0.109375,0.29407066106796265,0.10400000214576721
79,30889,0.125,0.3809812366962433,0.1080000028014183
80,31280,0.09375,0.2049628645181656,0.13600000739097595
81,31671,0.03125,0.14954997599124908,0.14399999380111694
82,32062,0.0859375,0.31366491317749023,0.10400000214576721
83,32453,0.0390625,0.12460464984178543,0.12800000607967377
84,32844,0.046875,0.16546466946601868,0.10400000214576721
85,33235,0.046875,0.18323619663715363,0.1080000028014183
86,33626,0.0625,0.16264081001281738,0.1080000028014183
87,34017,0.09375,0.21743302047252655,0.11999999731779099
88,34408,0.0625,0.21184766292572021,0.08399999886751175
89,34799,0.078125,0.22807149589061737,0.12399999797344208
90,35190,0.09375,0.2692291736602783,0.12800000607967377
91,35581,0.0625,0.15730389952659607,0.11599999666213989
92,35972,0.046875,0.19658119976520538,0.10000000149011612
93,36363,0.0234375,0.1366528570652008,0.09600000083446503
94,36754,0.03125,0.12879881262779236,0.11599999666213989
95,37145,0.03125,0.09998883306980133,0.13600000739097595
96,37536,0.0625,0.19087570905685425,0.12399999797344208
97,37927,0.03125,0.11377870291471481,0.10400000214576721
98,38318,0.0390625,0.15222196280956268,0.12800000607967377
99,38709,0.0859375,0.2562659978866577,0.13600000739097595
100,39100,0.046875,0.17461873590946198,0.10000000149011612
101,39491,0.078125,0.23943066596984863,0.1080000028014183
102,39882,0.03125,0.11644849181175232,0.10000000149011612
103,40273,0.015625,0.0680738240480423,0.12399999797344208
104,40664,0.015625,0.07469334453344345,0.09600000083446503
105,41055,0.0390625,0.08384837955236435,0.08799999952316284
106,41446,0.015625,0.0840604305267334,0.08799999952316284
107,41837,0.0078125,0.032424770295619965,0.08399999886751175
108,42228,0.03125,0.11203368753194809,0.07999999821186066
109,42619,0.0,0.019678041338920593,0.08399999886751175
110,43010,0.0078125,0.03490850701928139,0.08399999886751175
111,43401,0.0078125,0.02950342558324337,0.09200000017881393
112,43792,0.0234375,0.07025252282619476,0.04399999976158142
113,44183,0.0078125,0.032050661742687225,0.10000000149011612
114,44574,0.0,0.010334810242056847,0.09200000017881393
115,44965,0.0,0.012584099546074867,0.06400000303983688
116,45356,0.0078125,0.029311154037714005,0.06400000303983688
117,45747,0.0,0.007001333869993687,0.07599999755620956
118,46138,0.0,0.01261051557958126,0.08799999952316284
119,46529,0.0,0.025274833664298058,0.11999999731779099
120,46920,0.0,0.023546768352389336,0.08399999886751175
121,47311,0.0078125,0.03163154423236847,0.10000000149011612
122,47702,0.0078125,0.02602928876876831,0.11999999731779099
123,48093,0.0078125,0.02357238344848156,0.10000000149011612
124,48484,0.0,0.015568798407912254,0.07599999755620956
125,48875,0.0234375,0.05607737600803375,0.06800000369548798
126,49266,0.0,0.020494477823376656,0.07199999690055847
127,49657,0.0,0.00957727525383234,0.06400000303983688
128,50048,0.0078125,0.02215925045311451,0.09200000017881393
129,50439,0.0078125,0.025270691141486168,0.10400000214576721
130,50830,0.0078125,0.015762854367494583,0.1080000028014183
131,51221,0.0,0.005401501432061195,0.07199999690055847
132,51612,0.0078125,0.022894559428095818,0.09200000017881393
133,52003,0.0078125,0.032074224203825,0.1080000028014183
134,52394,0.0,0.017111223191022873,0.07199999690055847
135,52785,0.0,0.021494803950190544,0.09200000017881393
136,53176,0.0,0.011927290819585323,0.11599999666213989
137,53567,0.0,0.00845956988632679,0.11999999731779099
138,53958,0.0078125,0.017517883330583572,0.12800000607967377
139,54349,0.0078125,0.01922798901796341,0.09200000017881393
140,54740,0.015625,0.02828633412718773,0.06400000303983688
141,55131,0.0,0.015310512855648994,0.05999999865889549
142,55522,0.015625,0.03292301297187805,0.10400000214576721
143,55913,0.0,0.008895265869796276,0.07999999821186066
144,56304,0.0,0.01859980821609497,0.09200000017881393
145,56695,0.03125,0.04283072426915169,0.10000000149011612
146,57086,0.0,0.015372061170637608,0.07999999821186066
147,57477,0.0,0.004844331182539463,0.05999999865889549
148,57868,0.0,0.006991541013121605,0.1120000034570694
149,58259,0.0,0.00742756761610508,0.08799999952316284
150,58650,0.0,0.006319132633507252,0.07999999821186066
151,59041,0.0,0.005810987204313278,0.15600000321865082
152,59432,0.0,0.004311153199523687,0.08799999952316284
153,59823,0.0,0.006266365759074688,0.1080000028014183
154,60214,0.0,0.004548263270407915,0.08799999952316284
155,60605,0.0,0.00788981281220913,0.09600000083446503
156,60996,0.0078125,0.019133858382701874,0.09200000017881393
157,61387,0.0,0.007814385928213596,0.10000000149011612
158,61778,0.0,0.007558098062872887,0.07999999821186066
159,62169,0.0,0.0045089819468557835,0.10000000149011612
160,62560,0.0,0.006380540784448385,0.09600000083446503
161,62951,0.0,0.004506164230406284,0.10000000149011612
162,63342,0.0,0.00453606341034174,0.06800000369548798
163,63733,0.0,0.008033337071537971,0.07199999690055847
164,64124,0.0,0.0069615719839930534,0.07199999690055847
165,64515,0.0,0.006295912899076939,0.052000001072883606
166,64906,0.0,0.004440002609044313,0.08799999952316284
167,65297,0.0,0.0038282531313598156,0.10400000214576721
168,65688,0.0,0.006408008746802807,0.06800000369548798
169,66079,0.0,0.0043959952890872955,0.09200000017881393
170,66470,0.0,0.005041790194809437,0.08799999952316284
171,66861,0.0,0.004038665909320116,0.10400000214576721
172,67252,0.0,0.004681212827563286,0.1120000034570694
173,67643,0.0,0.004477247595787048,0.08799999952316284
174,68034,0.0,0.004301730543375015,0.13600000739097595
175,68425,0.0,0.0039803339168429375,0.05999999865889549
176,68816,0.0,0.004267548210918903,0.1120000034570694
177,69207,0.0,0.004548065364360809,0.10000000149011612
178,69598,0.0,0.016704654321074486,0.09200000017881393
