,step,train_error,train_loss,validation_error
67,26197,0.75,2.261827230453491,0.7919999957084656
68,26588,0.78125,2.2102975845336914,0.7760000228881836
69,26979,0.6953125,2.1544666290283203,0.7319999933242798
70,27370,0.7578125,2.214400053024292,0.7720000147819519
71,27761,0.734375,2.168704032897949,0.7680000066757202
72,28152,0.7109375,2.173849582672119,0.7440000176429749
73,28543,0.7734375,2.173361301422119,0.7760000228881836
74,28934,0.6953125,2.1850030422210693,0.7120000123977661
75,29325,0.71875,2.136989116668701,0.7400000095367432
76,29716,0.765625,2.194735527038574,0.7639999985694885
77,30107,0.7734375,2.1724326610565186,0.7160000205039978
78,30498,0.75,2.2383673191070557,0.7319999933242798
79,30889,0.8046875,2.18021821975708,0.699999988079071
80,31280,0.7890625,2.202322483062744,0.7239999771118164
81,31671,0.75,2.1211330890655518,0.7639999985694885
82,32062,0.7578125,2.1868507862091064,0.7239999771118164
83,32453,0.7109375,2.1392405033111572,0.699999988079071
84,32844,0.796875,2.1701760292053223,0.7319999933242798
85,33235,0.7421875,2.177638292312622,0.7279999852180481
86,33626,0.71875,2.0837111473083496,0.7839999794960022
87,34017,0.71875,2.1489341259002686,0.7839999794960022
88,34408,0.7421875,2.1535654067993164,0.7480000257492065
89,34799,0.8046875,2.127819061279297,0.7279999852180481
90,35190,0.765625,2.1325974464416504,0.7519999742507935
91,35581,0.6953125,2.1062846183776855,0.7319999933242798
92,35972,0.6953125,2.0839951038360596,0.7639999985694885
93,36363,0.75,2.1435892581939697,0.7400000095367432
94,36754,0.703125,2.072010040283203,0.7400000095367432
95,37145,0.7578125,2.15407133102417,0.7440000176429749
96,37536,0.75,2.1015515327453613,0.7519999742507935
97,37927,0.734375,2.1234874725341797,0.6679999828338623
98,38318,0.65625,2.1163530349731445,0.7440000176429749
99,38709,0.7109375,2.145979642868042,0.6880000233650208
100,39100,0.75,2.143592596054077,0.7559999823570251
101,39491,0.671875,2.070249557495117,0.7519999742507935
102,39882,0.6875,2.0825157165527344,0.7639999985694885
103,40273,0.734375,2.067214012145996,0.7559999823570251
104,40664,0.7421875,2.096367359161377,0.7120000123977661
105,41055,0.7109375,2.0732502937316895,0.7080000042915344
106,41446,0.796875,2.141493320465088,0.7160000205039978
107,41837,0.7109375,2.076876640319824,0.7360000014305115
108,42228,0.8046875,2.1546249389648438,0.6919999718666077
109,42619,0.7578125,2.129934310913086,0.7720000147819519
110,43010,0.7109375,2.075007438659668,0.7160000205039978
111,43401,0.71875,2.1116390228271484,0.7360000014305115
112,43792,0.8125,2.143350839614868,0.7400000095367432
113,44183,0.7265625,2.104684591293335,0.6919999718666077
114,44574,0.7109375,2.079272508621216,0.699999988079071
115,44965,0.734375,2.115018844604492,0.7039999961853027
116,45356,0.734375,2.1302578449249268,0.6480000019073486
117,45747,0.7265625,2.083740711212158,0.7279999852180481
118,46138,0.8046875,2.220768928527832,0.6919999718666077
119,46529,0.734375,2.071122169494629,0.7559999823570251
120,46920,0.7265625,2.124974250793457,0.7440000176429749
121,47311,0.78125,2.164659023284912,0.699999988079071
122,47702,0.7890625,2.166971206665039,0.7599999904632568
123,48093,0.703125,2.061880350112915,0.7039999961853027
124,48484,0.7109375,2.08396053314209,0.7360000014305115
125,48875,0.7734375,2.1618731021881104,0.6800000071525574
126,49266,0.734375,2.0643529891967773,0.6880000233650208
127,49657,0.7421875,2.1199543476104736,0.7239999771118164
128,50048,0.828125,2.180671215057373,0.7559999823570251
129,50439,0.7578125,2.0723612308502197,0.7760000228881836
130,50830,0.734375,2.173558473587036,0.7480000257492065
131,51221,0.765625,2.176483392715454,0.6480000019073486
132,51612,0.7578125,2.1248738765716553,0.7519999742507935
133,52003,0.734375,2.074486255645752,0.7440000176429749
134,52394,0.7421875,2.1904006004333496,0.7279999852180481
135,52785,0.7578125,2.1459715366363525,0.7160000205039978
136,53176,0.765625,2.1494951248168945,0.7120000123977661
137,53567,0.7734375,2.1078991889953613,0.7519999742507935
138,53958,0.8203125,2.1006600856781006,0.7360000014305115
139,54349,0.7578125,2.1257951259613037,0.7160000205039978
140,54740,0.703125,2.088841438293457,0.7120000123977661
141,55131,0.7421875,2.109635591506958,0.7480000257492065
142,55522,0.78125,2.1229021549224854,0.7120000123977661
143,55913,0.6796875,2.095891237258911,0.7319999933242798
144,56304,0.7421875,2.1383748054504395,0.7680000066757202
145,56695,0.7265625,2.125730276107788,0.6600000262260437
146,57086,0.6796875,2.029452323913574,0.800000011920929
147,57477,0.75,2.085012912750244,0.7559999823570251
148,57868,0.7421875,2.145756959915161,0.7120000123977661
149,58259,0.734375,2.1119673252105713,0.7239999771118164
150,58650,0.703125,2.126469373703003,0.7519999742507935
151,59041,0.7734375,2.185722827911377,0.7120000123977661
152,59432,0.7734375,2.0985896587371826,0.7559999823570251
153,59823,0.7265625,2.098919630050659,0.7160000205039978
154,60214,0.75,2.101861000061035,0.7279999852180481
155,60605,0.7578125,2.088733196258545,0.7319999933242798
156,60996,0.8125,2.1542463302612305,0.7519999742507935
157,61387,0.734375,2.1396305561065674,0.7559999823570251
158,61778,0.765625,2.1137845516204834,0.7239999771118164
159,62169,0.7421875,2.1152453422546387,0.7080000042915344
160,62560,0.703125,2.0996062755584717,0.7639999985694885
161,62951,0.8046875,2.0957956314086914,0.7720000147819519
162,63342,0.765625,2.1452696323394775,0.7400000095367432
163,63733,0.765625,2.1413681507110596,0.6959999799728394
164,64124,0.6875,2.0472195148468018,0.7480000257492065
165,64515,0.734375,2.1112632751464844,0.7279999852180481
166,64906,0.703125,2.1154589653015137,0.7639999985694885
167,65297,0.703125,2.095026731491089,0.6759999990463257
168,65688,0.7578125,2.138183116912842,0.6399999856948853
169,66079,0.7578125,2.1276748180389404,0.6800000071525574
170,66470,0.75,2.1135830879211426,0.6800000071525574
171,66861,0.7265625,2.114340305328369,0.7120000123977661
172,67252,0.6953125,2.0688230991363525,0.7080000042915344
173,67643,0.75,2.0933730602264404,0.7120000123977661
174,68034,0.703125,2.0545265674591064,0.7279999852180481
175,68425,0.7421875,2.093909502029419,0.7360000014305115
176,68816,0.75,2.068613290786743,0.7519999742507935
177,69207,0.6953125,2.1126673221588135,0.7480000257492065
178,69598,0.71875,2.0877320766448975,0.7440000176429749
179,69989,0.765625,2.1147618293762207,0.7200000286102295
180,70380,0.6953125,2.0842206478118896,0.7120000123977661
181,70771,0.8046875,2.160202741622925,0.7319999933242798
182,71162,0.7109375,2.093296527862549,0.6840000152587891
183,71553,0.7109375,2.1844592094421387,0.7519999742507935
184,71944,0.65625,2.1160383224487305,0.7279999852180481
185,72335,0.765625,2.1544485092163086,0.7080000042915344
186,72726,0.765625,2.1716902256011963,0.7239999771118164
187,73117,0.7421875,2.1488287448883057,0.7319999933242798
188,73508,0.7890625,2.141818046569824,0.7480000257492065
189,73899,0.7109375,2.1017062664031982,0.7120000123977661
190,74290,0.703125,2.0926144123077393,0.699999988079071
191,74681,0.703125,2.071115016937256,0.6840000152587891
192,75072,0.7109375,2.087660074234009,0.7160000205039978
193,75463,0.703125,2.0597009658813477,0.6919999718666077
194,75854,0.8046875,2.1104660034179688,0.6959999799728394
195,76245,0.7109375,2.034437417984009,0.7519999742507935
196,76636,0.75,2.088886022567749,0.7360000014305115
197,77027,0.7890625,2.1847856044769287,0.7239999771118164
198,77418,0.7890625,2.0831048488616943,0.7039999961853027
199,77809,0.7265625,2.099990129470825,0.6919999718666077
200,78200,0.6796875,2.071394205093384,0.7480000257492065
201,78591,0.796875,2.16727352142334,0.7680000066757202
202,78982,0.7578125,2.11592173576355,0.7400000095367432
203,79373,0.734375,2.117483615875244,0.7279999852180481
204,79764,0.7578125,2.123412609100342,0.7559999823570251
