,step,train_error,train_loss,validation_error
0,0,0.9296875,2.448777914047241,0.8920000195503235
1,391,0.8515625,2.3837497234344482,0.8360000252723694
2,782,0.8515625,2.3493916988372803,0.8080000281333923
3,1173,0.765625,2.298356771469116,0.7760000228881836
4,1564,0.8515625,2.332193374633789,0.7879999876022339
5,1955,0.796875,2.235459089279175,0.7639999985694885
6,2346,0.796875,2.208211898803711,0.7960000038146973
7,2737,0.8359375,2.227705240249634,0.7039999961853027
8,3128,0.828125,2.2286899089813232,0.7559999823570251
9,3519,0.6953125,2.1481497287750244,0.7480000257492065
10,3910,0.7109375,2.1127219200134277,0.6520000100135803
11,4301,0.6875,2.0235095024108887,0.6600000262260437
12,4692,0.7265625,2.0927648544311523,0.6880000233650208
13,5083,0.703125,2.092960834503174,0.656000018119812
14,5474,0.625,1.9654322862625122,0.6320000290870667
15,5865,0.765625,2.0949113368988037,0.7080000042915344
16,6256,0.6796875,2.0307767391204834,0.6600000262260437
17,6647,0.6796875,2.013343572616577,0.628000020980835
18,7038,0.625,1.9208935499191284,0.699999988079071
19,7429,0.6796875,1.9121946096420288,0.6600000262260437
20,7820,0.7109375,2.017923593521118,0.6240000128746033
21,8211,0.671875,1.9969979524612427,0.6480000019073486
22,8602,0.640625,1.873335361480713,0.628000020980835
23,8993,0.671875,1.9820338487625122,0.6639999747276306
24,9384,0.671875,1.8826839923858643,0.6240000128746033
25,9775,0.6015625,1.9023566246032715,0.6639999747276306
26,10166,0.625,1.8671879768371582,0.6359999775886536
27,10557,0.640625,1.8544450998306274,0.6399999856948853
28,10948,0.5859375,1.81538987159729,0.6480000019073486
29,11339,0.6484375,1.8992726802825928,0.6200000047683716
30,11730,0.640625,1.8161059617996216,0.6520000100135803
31,12121,0.5546875,1.7326912879943848,0.6399999856948853
32,12512,0.5625,1.7932320833206177,0.6079999804496765
33,12903,0.6015625,1.7890790700912476,0.6200000047683716
34,13294,0.6640625,1.8847761154174805,0.5839999914169312
35,13685,0.609375,1.9188181161880493,0.6079999804496765
36,14076,0.625,1.7767430543899536,0.6039999723434448
37,14467,0.59375,1.8035697937011719,0.5720000267028809
38,14858,0.609375,1.7893342971801758,0.6079999804496765
39,15249,0.609375,1.8295927047729492,0.6119999885559082
40,15640,0.7421875,1.8760066032409668,0.5759999752044678
41,16031,0.6640625,1.8867310285568237,0.6439999938011169
42,16422,0.59375,1.6522645950317383,0.5839999914169312
43,16813,0.5703125,1.7514336109161377,0.5720000267028809
44,17204,0.5,1.6700083017349243,0.5759999752044678
45,17595,0.5625,1.5803841352462769,0.5680000185966492
46,17986,0.6015625,1.712965726852417,0.5559999942779541
47,18377,0.546875,1.6226869821548462,0.5320000052452087
48,18768,0.6328125,1.748033046722412,0.5400000214576721
49,19159,0.578125,1.802841067314148,0.5799999833106995
50,19550,0.6015625,1.7774161100387573,0.5680000185966492
51,19941,0.4921875,1.6077747344970703,0.5360000133514404
52,20332,0.53125,1.6158504486083984,0.5920000076293945
53,20723,0.5859375,1.617471694946289,0.5559999942779541
54,21114,0.5625,1.6618046760559082,0.5839999914169312
55,21505,0.515625,1.6134872436523438,0.5640000104904175
56,21896,0.578125,1.6383812427520752,0.5440000295639038
57,22287,0.5,1.5759186744689941,0.5519999861717224
58,22678,0.5390625,1.5979902744293213,0.5920000076293945
59,23069,0.53125,1.674240231513977,0.47999998927116394
60,23460,0.5078125,1.5619405508041382,0.5360000133514404
61,23851,0.5234375,1.5210415124893188,0.5640000104904175
62,24242,0.5,1.647529125213623,0.5559999942779541
63,24633,0.515625,1.6204804182052612,0.5239999890327454
64,25024,0.5703125,1.6868503093719482,0.5759999752044678
65,25415,0.5703125,1.6722757816314697,0.5640000104904175
66,25806,0.46875,1.5401480197906494,0.5
67,26197,0.5703125,1.7289233207702637,0.5440000295639038
68,26588,0.5234375,1.5108330249786377,0.5519999861717224
69,26979,0.5390625,1.560638427734375,0.5400000214576721
70,27370,0.578125,1.6250941753387451,0.5680000185966492
71,27761,0.53125,1.6008706092834473,0.5320000052452087
72,28152,0.53125,1.6124441623687744,0.5479999780654907
73,28543,0.515625,1.4993363618850708,0.5519999861717224
74,28934,0.53125,1.6010385751724243,0.5440000295639038
75,29325,0.4765625,1.411874771118164,0.5479999780654907
76,29716,0.5390625,1.529887318611145,0.6039999723434448
77,30107,0.5546875,1.527966022491455,0.515999972820282
78,30498,0.515625,1.5473520755767822,0.4959999918937683
79,30889,0.5,1.5075600147247314,0.527999997138977
80,31280,0.5078125,1.6483371257781982,0.5479999780654907
81,31671,0.5,1.534837245941162,0.5400000214576721
82,32062,0.4765625,1.4328572750091553,0.5839999914169312
83,32453,0.5078125,1.4562536478042603,0.527999997138977
84,32844,0.5859375,1.5450055599212646,0.5239999890327454
85,33235,0.515625,1.550986647605896,0.527999997138977
86,33626,0.453125,1.405835747718811,0.5400000214576721
87,34017,0.46875,1.4984785318374634,0.5239999890327454
88,34408,0.5625,1.5947636365890503,0.5440000295639038
89,34799,0.484375,1.503731369972229,0.492000013589859
90,35190,0.4296875,1.4990637302398682,0.5320000052452087
91,35581,0.578125,1.7319592237472534,0.5839999914169312
92,35972,0.4609375,1.4729549884796143,0.527999997138977
93,36363,0.5078125,1.4287101030349731,0.4959999918937683
94,36754,0.4921875,1.4421247243881226,0.5080000162124634
95,37145,0.5859375,1.603105068206787,0.5
96,37536,0.4453125,1.4331084489822388,0.46399998664855957
97,37927,0.5078125,1.463283658027649,0.492000013589859
98,38318,0.4609375,1.413946270942688,0.5479999780654907
99,38709,0.53125,1.5226964950561523,0.5040000081062317
100,39100,0.5078125,1.5113383531570435,0.4959999918937683
101,39491,0.53125,1.58854079246521,0.5040000081062317
102,39882,0.4765625,1.4419424533843994,0.5239999890327454
103,40273,0.46875,1.4634723663330078,0.46399998664855957
104,40664,0.53125,1.4930694103240967,0.5320000052452087
105,41055,0.484375,1.4840173721313477,0.4359999895095825
106,41446,0.46875,1.5183464288711548,0.47999998927116394
107,41837,0.5,1.4521318674087524,0.5199999809265137
108,42228,0.5,1.3785121440887451,0.48399999737739563
109,42619,0.4765625,1.4514182806015015,0.46399998664855957
110,43010,0.4765625,1.4017040729522705,0.5199999809265137
111,43401,0.46875,1.4782460927963257,0.515999972820282
112,43792,0.4921875,1.4528684616088867,0.47200000286102295
113,44183,0.5234375,1.4703431129455566,0.5400000214576721
114,44574,0.4921875,1.4055322408676147,0.5239999890327454
115,44965,0.4765625,1.4411953687667847,0.5479999780654907
116,45356,0.515625,1.5953543186187744,0.5680000185966492
117,45747,0.46875,1.3974549770355225,0.5440000295639038
118,46138,0.515625,1.5135239362716675,0.527999997138977
119,46529,0.515625,1.5174446105957031,0.48399999737739563
120,46920,0.5625,1.6557636260986328,0.46000000834465027
121,47311,0.578125,1.584384799003601,0.5239999890327454
122,47702,0.5703125,1.5936179161071777,0.5199999809265137
123,48093,0.5,1.4675458669662476,0.46399998664855957
124,48484,0.5703125,1.510475993156433,0.492000013589859
125,48875,0.4375,1.3782697916030884,0.527999997138977
126,49266,0.4765625,1.3823899030685425,0.47600001096725464
127,49657,0.5078125,1.4737223386764526,0.5519999861717224
128,50048,0.53125,1.520641803741455,0.47600001096725464
129,50439,0.5546875,1.5891921520233154,0.5360000133514404
130,50830,0.578125,1.4713573455810547,0.4440000057220459
131,51221,0.578125,1.5521752834320068,0.4959999918937683
132,51612,0.46875,1.5071439743041992,0.5400000214576721
133,52003,0.4921875,1.445090413093567,0.5799999833106995
134,52394,0.5,1.453836441040039,0.527999997138977
135,52785,0.46875,1.4844703674316406,0.4959999918937683
136,53176,0.5625,1.5268291234970093,0.5400000214576721
137,53567,0.4765625,1.488377571105957,0.5199999809265137
138,53958,0.4296875,1.352095603942871,0.5320000052452087
139,54349,0.4609375,1.4193940162658691,0.46399998664855957
140,54740,0.546875,1.541067361831665,0.46799999475479126
141,55131,0.53125,1.4358395338058472,0.5400000214576721
142,55522,0.453125,1.4740252494812012,0.47600001096725464
143,55913,0.5078125,1.4783211946487427,0.5239999890327454
144,56304,0.4609375,1.4299324750900269,0.5199999809265137
145,56695,0.4609375,1.4048622846603394,0.46399998664855957
146,57086,0.46875,1.421100378036499,0.5199999809265137
147,57477,0.4921875,1.466699242591858,0.5
148,57868,0.4765625,1.4182522296905518,0.5040000081062317
149,58259,0.4609375,1.3949791193008423,0.5040000081062317
150,58650,0.4140625,1.341375708580017,0.47999998927116394
151,59041,0.46875,1.4809943437576294,0.5199999809265137
152,59432,0.5078125,1.4786324501037598,0.46399998664855957
153,59823,0.5390625,1.4790964126586914,0.48399999737739563
154,60214,0.4765625,1.415298581123352,0.5199999809265137
155,60605,0.5,1.4937303066253662,0.4880000054836273
156,60996,0.4921875,1.4412416219711304,0.5199999809265137
157,61387,0.4140625,1.3579316139221191,0.4560000002384186
158,61778,0.4765625,1.5156389474868774,0.5400000214576721
159,62169,0.515625,1.5523219108581543,0.515999972820282
160,62560,0.4140625,1.3226466178894043,0.5519999861717224
161,62951,0.3828125,1.291437029838562,0.4399999976158142
162,63342,0.5078125,1.436476469039917,0.5199999809265137
163,63733,0.53125,1.5260313749313354,0.47999998927116394
164,64124,0.4453125,1.361916184425354,0.46399998664855957
165,64515,0.5234375,1.558677077293396,0.47600001096725464
166,64906,0.4609375,1.4864192008972168,0.5080000162124634
167,65297,0.484375,1.4664931297302246,0.4480000138282776
168,65688,0.5,1.4320759773254395,0.4880000054836273
169,66079,0.5,1.5068573951721191,0.4560000002384186
170,66470,0.4765625,1.4079900979995728,0.5080000162124634
171,66861,0.5390625,1.5479857921600342,0.5080000162124634
172,67252,0.53125,1.5670372247695923,0.5519999861717224
173,67643,0.5234375,1.5223243236541748,0.47600001096725464
174,68034,0.375,1.258126974105835,0.5080000162124634
175,68425,0.484375,1.423879623413086,0.4880000054836273
176,68816,0.4140625,1.4055527448654175,0.5400000214576721
177,69207,0.3671875,1.2567150592803955,0.47600001096725464
178,69598,0.484375,1.490404725074768,0.5600000023841858
179,69989,0.4375,1.404727578163147,0.47999998927116394
180,70380,0.4609375,1.4738610982894897,0.5320000052452087
181,70771,0.5234375,1.5163888931274414,0.4959999918937683
182,71162,0.4765625,1.5018619298934937,0.46399998664855957
183,71553,0.4765625,1.3573411703109741,0.5360000133514404
184,71944,0.4375,1.4382147789001465,0.5120000243186951
185,72335,0.4375,1.3597174882888794,0.5
186,72726,0.46875,1.4083877801895142,0.46799999475479126
187,73117,0.4765625,1.3725478649139404,0.5199999809265137
188,73508,0.5390625,1.522028923034668,0.5199999809265137
189,73899,0.515625,1.5953224897384644,0.46000000834465027
190,74290,0.4140625,1.3617808818817139,0.492000013589859
191,74681,0.578125,1.5312944650650024,0.515999972820282
192,75072,0.421875,1.3677289485931396,0.47200000286102295
193,75463,0.484375,1.4199427366256714,0.527999997138977
194,75854,0.46875,1.4777114391326904,0.4320000112056732
195,76245,0.515625,1.4371205568313599,0.48399999737739563
196,76636,0.5625,1.5079615116119385,0.46399998664855957
197,77027,0.5703125,1.6485188007354736,0.527999997138977
198,77418,0.3984375,1.3169366121292114,0.5440000295639038
199,77809,0.46875,1.5205514430999756,0.46000000834465027
200,78200,0.546875,1.5840108394622803,0.5199999809265137
201,78591,0.453125,1.4193583726882935,0.5040000081062317
202,78982,0.4765625,1.387230634689331,0.5040000081062317
203,79373,0.4375,1.3999961614608765,0.48399999737739563
204,79764,0.4921875,1.4675384759902954,0.48399999737739563
