,step,train_error,train_loss,validation_error
0,0,0.9453125,2.601412773132324,0.9039999842643738
1,391,0.6875,2.1039040088653564,0.6880000233650208
2,782,0.7265625,1.915993094444275,0.6679999828338623
3,1173,0.5625,1.7823542356491089,0.5839999914169312
4,1564,0.5859375,1.7429805994033813,0.5680000185966492
5,1955,0.546875,1.5741825103759766,0.6039999723434448
6,2346,0.453125,1.4896433353424072,0.5720000267028809
7,2737,0.4921875,1.48232102394104,0.5
8,3128,0.515625,1.546845555305481,0.5559999942779541
9,3519,0.5078125,1.4636353254318237,0.47600001096725464
10,3910,0.453125,1.3717907667160034,0.5040000081062317
11,4301,0.4453125,1.3029884099960327,0.492000013589859
12,4692,0.5,1.4252077341079712,0.5
13,5083,0.46875,1.3357645273208618,0.4959999918937683
14,5474,0.453125,1.4165315628051758,0.5120000243186951
15,5865,0.40625,1.3259193897247314,0.36399999260902405
16,6256,0.46875,1.5125871896743774,0.46799999475479126
17,6647,0.40625,1.297798991203308,0.4959999918937683
18,7038,0.390625,1.134063959121704,0.4519999921321869
19,7429,0.390625,1.2963521480560303,0.36000001430511475
20,7820,0.390625,1.2193596363067627,0.4359999895095825
21,8211,0.3671875,1.2762236595153809,0.46799999475479126
22,8602,0.3828125,1.1039060354232788,0.4519999921321869
23,8993,0.4375,1.35715651512146,0.4000000059604645
24,9384,0.4140625,1.2752617597579956,0.4359999895095825
25,9775,0.3671875,1.2058842182159424,0.4880000054836273
26,10166,0.4375,1.2655599117279053,0.3919999897480011
27,10557,0.421875,1.3275227546691895,0.4000000059604645
28,10948,0.390625,1.1829546689987183,0.42800000309944153
29,11339,0.3984375,1.1845276355743408,0.41600000858306885
30,11730,0.40625,1.1786887645721436,0.3440000116825104
31,12121,0.359375,1.0355674028396606,0.3840000033378601
32,12512,0.3671875,1.117784023284912,0.3720000088214874
33,12903,0.3515625,1.0984450578689575,0.3319999873638153
34,13294,0.328125,1.0449494123458862,0.2800000011920929
35,13685,0.2890625,1.0518885850906372,0.42399999499320984
36,14076,0.3671875,1.1430435180664062,0.3720000088214874
37,14467,0.3828125,1.0981471538543701,0.40400001406669617
38,14858,0.359375,1.027416467666626,0.3880000114440918
39,15249,0.3125,1.0059118270874023,0.36800000071525574
40,15640,0.4375,1.235855221748352,0.36399999260902405
41,16031,0.3828125,1.1393070220947266,0.37599998712539673
42,16422,0.3125,1.0177947282791138,0.335999995470047
43,16813,0.375,0.9890944957733154,0.41999998688697815
44,17204,0.3359375,0.995754063129425,0.3720000088214874
45,17595,0.3203125,0.9975394606590271,0.3840000033378601
46,17986,0.2578125,0.8980210423469543,0.37599998712539673
47,18377,0.359375,1.0926446914672852,0.36000001430511475
48,18768,0.3203125,1.0465387105941772,0.3959999978542328
49,19159,0.3359375,1.0894949436187744,0.37599998712539673
50,19550,0.2734375,0.869561493396759,0.3319999873638153
51,19941,0.328125,1.1310359239578247,0.3479999899864197
52,20332,0.3515625,1.0121526718139648,0.35600000619888306
53,20723,0.2734375,0.8957012891769409,0.3840000033378601
54,21114,0.34375,1.0712751150131226,0.36800000071525574
55,21505,0.34375,0.9944989681243896,0.36800000071525574
56,21896,0.3203125,0.9629411697387695,0.3479999899864197
57,22287,0.2890625,1.0364983081817627,0.30399999022483826
58,22678,0.3515625,1.1180518865585327,0.30399999022483826
59,23069,0.296875,0.9052974581718445,0.30000001192092896
60,23460,0.2265625,0.8591663837432861,0.3440000116825104
61,23851,0.3125,1.0305731296539307,0.3319999873638153
62,24242,0.2890625,0.8787057399749756,0.3479999899864197
63,24633,0.296875,0.9334965348243713,0.30799999833106995
64,25024,0.203125,0.7304994463920593,0.328000009059906
65,25415,0.296875,1.0041273832321167,0.2879999876022339
66,25806,0.296875,0.9541795253753662,0.29600000381469727
67,26197,0.265625,0.9251497983932495,0.3319999873638153
68,26588,0.2578125,0.8245531320571899,0.2720000147819519
69,26979,0.265625,0.9234013557434082,0.3240000009536743
70,27370,0.2734375,0.858020544052124,0.3319999873638153
71,27761,0.3515625,1.1087803840637207,0.3160000145435333
72,28152,0.2890625,0.8427476286888123,0.3240000009536743
73,28543,0.2578125,0.8539568185806274,0.2639999985694885
74,28934,0.2734375,0.8691820502281189,0.30799999833106995
75,29325,0.3125,0.9627760648727417,0.35600000619888306
76,29716,0.265625,0.7955174446105957,0.3319999873638153
77,30107,0.21875,0.7972149848937988,0.2919999957084656
78,30498,0.25,0.8511905670166016,0.328000009059906
79,30889,0.1796875,0.626339852809906,0.25200000405311584
80,31280,0.21875,0.7354224920272827,0.3400000035762787
81,31671,0.3203125,0.8944631218910217,0.29600000381469727
82,32062,0.265625,0.7839031219482422,0.25999999046325684
83,32453,0.1875,0.7146547436714172,0.328000009059906
84,32844,0.265625,0.8828370571136475,0.2919999957084656
85,33235,0.2890625,0.9064525365829468,0.2240000069141388
86,33626,0.265625,0.8426098227500916,0.29600000381469727
87,34017,0.265625,0.8559767603874207,0.3160000145435333
88,34408,0.2578125,0.7841982841491699,0.3199999928474426
89,34799,0.25,0.9002999663352966,0.2879999876022339
90,35190,0.2578125,0.7823733687400818,0.30799999833106995
